ContentId,If you liked,Recommendation 1,Recommendation 2,Recommendation 3,Recommendation 4,Recommendation 5
-4754220000000000000,Effective learning through code workshops | Box Blog (ID: -4754223659064624252),The Business Case for Progressive Web Apps (ID: -1111518890369033396),You don't talk about refactoring club (ID: 2708089973817733462),Promises | Web Fundamentals - Google Developers (ID: -8757701761088346244),Bitbucket Pipelines Beta: continuous delivery inside Bitbucket - Bitbucket (ID: 6807042796917367736),19 Tips For Everyday Git Use (ID: 8712996026808754180)
-4700710000000000000,"Say goodbye to traditional customer segmentation "" Banking Technology (ID: -4700714777342103147)",Mobile banking conquista o coração dos brasileiros (ID: -8370744479086515302),CMN regulamenta abertura de conta de depósito por meio eletrônico (ID: -7613994611628693820),Nubank começa a testar seu programa de fidelidade - Empresas Tech (ID: -2720012228333470715),"""Consultorias promovem a desvalorização do nosso negócio"" - Meio & Mensagem (ID: 7734121175534200554)",Novas frentes de trabalho da Alelo vão de ações de fidelidade a novos meios de pagamento (ID: -3850803681204406658)
-4655200000000000000,Java 9 na prática: Jigsaw (ID: -4655195825208522542),Java vs .NET vs Python vs Ruby vs Node.JS: Who Reigns the Job Market? | Takipi Blog (ID: 3205047378909988692),BDD Best Practices and Guidelines - Testing Excellence (ID: -5488842573681626972),Advanced Android Espresso (ID: -6654470039478316910),My favorite people and resources to learn Android programming from (ID: -7518373517401484139),Angular 2 versus React: There Will Be Blood - Free Code Camp (ID: -7387185690512762935)
-4625440000000000000,Top Asset Tracking Software: The 52 Best Tools and Software Solutions to Track Your Company's Vital Physical Assets (ID: -4625438649010928449),Gartner Reprint (ID: -3959242148361340089),Gartner Reprint (ID: -4132331404553626868),Conselho da SABMiller aceita proposta de compra da AB InBev (ID: -3102652803014865472),Smart Contact Lens-Eyeglass Combo Could Monitors Diabetes and Delivers Drugs (ID: -7539387928750597096),Introducing New Relic Infrastructure (ID: 3099207916247126790)
-4509490000000000000,O valor de seu trabalho de coaching vai depender de suas habilidades de acompanhamento - Harvard Business Review Brasil (ID: -4509487968959834430),Investimentos em coaching e mentoring aumentam nas empresas (ID: -5952729859839521828),O que você deve fazer para se tornar um líder melhor? (ID: 880612740433495828),Qual é o valor da área de T&D na sua empresa? (ID: -7264217791213422584),Robert Waldinger: Do que é feita uma vida boa? Lições do mais longo estudo sobre felicidade (ID: -4133169317019898816),"Para neurociência, motivação não é fator principal em mudança de hábitos (ID: -6255158415883847921)"
-4503980000000000000,Google Ranking Factors: The Complete List (ID: -4503975842879662368),How Coca-Cola Is Harvesting Innovation Energy From Startups (ID: -5736221996280340620),Top 30 Commonly Confused Words in English (ID: -759389978085260161),"DevOps security requires new mindset and tools for visibility, automation (ID: -1573329182923097618)",Stop saying learning to code is easy. (ID: -820343972901090172),Introduction to Natural Language Processing - University of Michigan | Coursera (ID: -555187669877280641)
-4487020000000000000,Visa inaugura Co-Creation Center em São Paulo (ID: -4487024160266973763),Novas frentes de trabalho da Alelo vão de ações de fidelidade a novos meios de pagamento (ID: -3850803681204406658),Mobile Time (ID: 1797761064772338938),How Do Top Android Developers QA Test Their Apps? (ID: 2362495898257544462),Liberty vai adotar telemetria e baratear seguro para bons motoristas (ID: 7181581805250416928),The new tech talent you need to succeed in digital (ID: 4785499183287168509)
-4460370000000000000,"Deep Learning for Chatbots, Part 1 - Introduction (ID: -4460374799273064357)",Algorithms and architecture for job recommendations (ID: -4944551138301474550),Machine Learning Is No Longer Just for Experts (ID: 5258604889412591249),AI Is Here to Help You Write Emails People Will Actually Read (ID: 621816023396605502),How Netflix does A/B Testing - uxdesign.cc - User Experience Design (ID: 2468005329717107277),5 Unique Features Of Google Compute Engine That No IaaS Provider Could Match (ID: 279771472506428952)
-4386370000000000000,Por que o Walmart não é Walmart no Brasil (ID: -4386371945374980231),Marketplace (ID: -3136683414587095274),Cia. Hering sincroniza diferentes marcas em um único portal de compras (ID: -7508055250504867652),From E-Commerce to Web 3.0: Let the Bots Do the Shopping (ID: 8402348887626635381),Não existe frete grátis! (ID: -3170783292462058942),"Have a Coke, take a photo and celebrate the Coke bottle's 100th anniversary using How-Old.net (ID: 8289311442635691404)"
-4358360000000000000,Uma arquitetura de referência para a Internet das Coisas - Parte 1 (ID: -4358357193736101128),Dez habilidades profissionais mais valorizadas em projetos de Internet das Coisas - CIO (ID: -5088157426675091741),Aplicação de visão computacional com OpenCV (ID: -2034054811536485879),Google lança experimentos com inteligência artificial | Google Discovery (ID: 7529823674661315431),Burger King aceita pedidos via mensagens no Facebook - Startupi (ID: 911037455259135591),Google usa aprendizado de máquina para melhorar imagens de baixa qualidade | Google Discovery (ID: -3348652277274905234)
-4338310000000000000,How the queen of Silicon Valley is helping Google go after Amazon's most profitable business (ID: -4338308747999225618),"Amazon open-sources its own deep learning software, DSSTNE (ID: -1114438937697017987)",How Mark Zuckerberg Led Facebook's War to Crush Google Plus (ID: 3320201327008235211),Google lags behind Amazon and Microsoft's cloud in one important area (ID: -4765711818183276269),Why Google App Engine rocks: A Google engineer's take (ID: 4118743389464105405),Google Cloud Goes to the Farm (ID: -3954182109690207118)
-4336880000000000000,Comparing IoT Platforms: Compare 4 IoT platform for IoT projects (ID: -4336877432539963613),11 Internet of Things (IoT) Protocols You Need to Know About (ID: -3723217532224917485),NodeMCU (ESP8266) o módulo que desbanca o Arduino e facilitará a Internet das Coisas... (ID: -5784991738549272379),Governo abre consulta pública para Plano Nacional de IoT | NOTÍCIAS - Brasscom (ID: 6642437212220341339),Aplicativos do Android agora podem reagir com o ambiente | Google Discovery (ID: 8835339470389644264),One Dollar Board: Um projeto brasileiro para revolucionar a educação (ID: 1441248639512899483)
-4333960000000000000,Why Programmers Want Private Offices (ID: -4333957157636611418),On DRY and the cost of wrongful abstractions (ID: 7985545205318799060),The Ten Commandments of Egoless Programming (ID: -1878128207048892154),Things you probably didn't know you could do with Chrome's Developer Console (ID: -3040610224044779845),My favorite people and resources to learn Android programming from (ID: -7518373517401484139),Conheça 20 atletas LGBT que vão competir nas Olimpíadas do Rio (ID: 1283472251609674486)
-4333060000000000000,Lentes de contato inteligentes serão o wearable definitivo (ID: -4333056764244640444),Decentralizing IoT networks through blockchain (ID: 3075564241645350154),Peças Translúcidas (ID: 1107739178195154647),Introducing New Relic Infrastructure (ID: 3099207916247126790),Smart Contact Lens-Eyeglass Combo Could Monitors Diabetes and Delivers Drugs (ID: -7539387928750597096),Ray Kurzweil: The world isn't getting worse - our information is getting better (ID: -8208801367848627943)
-4278030000000000000,#Sentaquelávemtextão (ID: -4278025512576376201),Google employees are adding 'Lady' to their job titles to fight sexism (ID: 5302085907556673015),YouTube chama seus criadores de conteúdo para a campanha mundial #OrgulhoDeSer (ID: -7217198366041991957),Workplace diversity in Brazil: there's still a long way to go (ID: 7851022564818849560),O dia em que tive mais medo de estar errada. (ID: 1854874463930846880),Introducing Ask a Female Engineer (ID: 1990052153136096105)
-4233180000000000000,Governo brasileiro cria manual para contratação de cloud (ID: -4233177915193302509),"No, Apple isn't the next BlackBerry - it's the next Microsoft (ID: -3750879736572068916)",Two Different Sales Motions . . . . (ID: 6519443272707698315),The AI business landscape (ID: 7395435905985567130),"5 awesome Google Keep features you aren't using, but should be (ID: -6484638837208285334)",Wide & Deep Learning: Better Together with TensorFlow (ID: 7155061818771055780)
-4228420000000000000,Up your app's sharing game with DirectShare - Google Developers (ID: -4228415104574264137),Firebase Test Lab for Android (ID: -1995591062742965408),Post: Just Say mNo to Hungarian Notation (ID: 5008913705695203000),Getting Started with Activity & Fragment Transitions (part 1) (ID: -6369211973034956889),Designing smart notifications (ID: -1901742495252324928),Building more accessible technology (ID: -6347212504547574224)
-4216050000000000000,Google acquires deep search engine Kifi to enhance its Spaces group chat app (ID: -4216050818952952471),"How to forecast demand with Google BigQuery, public datasets and TensorFlow | Google Cloud Big Data and Machine Learning Blog (ID: 8847604225354271039)",The economic essentials of digital strategy (ID: 4774970687540378081),Algorithms and architecture for job recommendations (ID: -4944551138301474550),This startup uses machine learning and satellite imagery to predict crop yields (ID: -6273159470243757969),The AI business landscape (ID: 7395435905985567130)
-4205350000000000000,"Google launches Springboard, an AI-powered assistant for its enterprise customers (ID: -4205346868684833897)","Google acquires Synergyse, an interactive training service for Google Apps (ID: 1318981494172475806)",The AI business landscape (ID: 7395435905985567130),"Hello, a nova rede social do Orkut, está liberada no Brasil (ID: 3779434447835779494)","Secret's founder returns with Bold, a Medium for enterprise (ID: 7804826445069770894)",5 reasons your employees aren't sharing their knowledge (ID: -6467708104873171151)
-4158300000000000000,"[Situation Wall] Jamboard - the whiteboard, reimagined for collaboration in the cloud (ID: -4158297476631283435)",[E-learning] Design Thinking for Innovation - University of Virginia | Coursera (ID: -5784228041033890044),Do you want Crappy Agile? (ID: -3363563881552061188),[Tools] A Tool for tracking Kanban projects (that you can cut out and keep) - Emily Webber (ID: 5928346445655989915),Inbox by Gmail ganha formatação de texto | Google Discovery (ID: 7400903238402587728),Nubank começa a testar seu programa de fidelidade - Empresas Tech (ID: -2720012228333470715)
-4145260000000000000,Why Learning Angular 2 Was Excruciating (ID: -4145260601063545880),My experience with Google's Associate Android Developer Certification (ID: -6872546942144599345),Top 10 Insurtech Trends for 2017 - Insurance Thought Leadership (ID: -6340141548068597572),Jenkins 2.0 is here! (ID: -4875060556471576861),Microsoft's Open Source Love Affair Reaches New Heights (ID: 5795281877636738272),SOA com microserviços - Sensedia (ID: -2740396993975951758)
-4133170000000000000,Robert Waldinger: Do que é feita uma vida boa? Lições do mais longo estudo sobre felicidade (ID: -4133169317019898816),O valor de seu trabalho de coaching vai depender de suas habilidades de acompanhamento - Harvard Business Review Brasil (ID: -4509487968959834430),Qual é o valor da área de T&D na sua empresa? (ID: -7264217791213422584),4 Reasons Managers Should Spend More Time on Coaching (ID: -8992803137960175254),Investimentos em coaching e mentoring aumentam nas empresas (ID: -5952729859839521828),"Life Coach vs. Therapist, Learn the Difference | Tony Robbins (ID: 7088167897470452815)"
-4132330000000000000,Gartner Reprint (ID: -4132331404553626868),Gartner Reprint (ID: -3959242148361340089),Smart Contact Lens-Eyeglass Combo Could Monitors Diabetes and Delivers Drugs (ID: -7539387928750597096),Top Programming Languages Trends: The Rise of Big Data (ID: -3780822597455574960),Top Asset Tracking Software: The 52 Best Tools and Software Solutions to Track Your Company's Vital Physical Assets (ID: -4625438649010928449),Shopping em BH terá fazenda urbana de 2.700 m² (ID: 4876769046116846438)
-4089460000000000000,Python Is Not Java (dirtSimple.org) (ID: -4089455027188314262),Assista a entrevista de Linus Torvalds no TED legendada (ID: 1019706997674210703),Firebase and Google Cloud: better together (ID: 6852597772196653540),How Do Top Android Developers QA Test Their Apps? (ID: 2362495898257544462),How One Jira Ticket Made My Employer $1MM/Month: 7 Metrics that Actually Matter - JavaScript Scene (ID: -6542996094878850014),Why Kubernetes may be a bigger threat to Amazon than Google's cloud - TechRepublic (ID: -1596335233529956315)
